 time            time            v(gate_rc)      id             
 6.26854352e-09  6.26854352e-09  1.19989441e+00  6.54665291e-03 
 6.26954352e-09  6.26954352e-09  1.19989441e+00  6.54665291e-03 
 6.27054352e-09  6.27054352e-09  1.19989441e+00  6.54665291e-03 
 6.27154352e-09  6.27154352e-09  1.19989441e+00  6.54665291e-03 
 6.27254352e-09  6.27254352e-09  1.19989441e+00  6.54665291e-03 
 6.27354352e-09  6.27354352e-09  1.19989441e+00  6.54665291e-03 
 6.27454352e-09  6.27454352e-09  1.19989441e+00  6.54665291e-03 
 6.27554352e-09  6.27554352e-09  1.19989441e+00  6.54665291e-03 
 6.27654352e-09  6.27654352e-09  1.19989441e+00  6.54665291e-03 
 6.27754352e-09  6.27754352e-09  1.19989441e+00  6.54665291e-03 
 6.27854352e-09  6.27854352e-09  1.19989441e+00  6.54665291e-03 
 6.27954352e-09  6.27954352e-09  1.19989441e+00  6.54665291e-03 
 6.28054352e-09  6.28054352e-09  1.19989441e+00  6.54665291e-03 
 6.28154352e-09  6.28154352e-09  1.19989441e+00  6.54665291e-03 
 6.28254352e-09  6.28254352e-09  1.19989441e+00  6.54665291e-03 
 6.28354352e-09  6.28354352e-09  1.19989441e+00  6.54665291e-03 
 6.28454352e-09  6.28454352e-09  1.19989441e+00  6.54665291e-03 
 6.28554352e-09  6.28554352e-09  1.19989441e+00  6.54665291e-03 
 6.28654352e-09  6.28654352e-09  1.19989441e+00  6.54665291e-03 
 6.28754352e-09  6.28754352e-09  1.19989441e+00  6.54665291e-03 
 6.28854352e-09  6.28854352e-09  1.19989441e+00  6.54665291e-03 
 6.28954352e-09  6.28954352e-09  1.19989441e+00  6.54665291e-03 
 6.29054352e-09  6.29054352e-09  1.19989441e+00  6.54665291e-03 
 6.29154352e-09  6.29154352e-09  1.19989441e+00  6.54665291e-03 
 6.29254352e-09  6.29254352e-09  1.19989441e+00  6.54665291e-03 
 6.29354352e-09  6.29354352e-09  1.19989441e+00  6.54665291e-03 
 6.29454352e-09  6.29454352e-09  1.19989441e+00  6.54665291e-03 
 6.29554352e-09  6.29554352e-09  1.19989441e+00  6.54665291e-03 
 6.29654352e-09  6.29654352e-09  1.19989441e+00  6.54665291e-03 
 6.29754352e-09  6.29754352e-09  1.19989441e+00  6.54665291e-03 
 6.29854352e-09  6.29854352e-09  1.19989441e+00  6.54665291e-03 
 6.29954352e-09  6.29954352e-09  1.19989441e+00  6.54665291e-03 
 6.30054352e-09  6.30054352e-09  1.19989441e+00  6.54665291e-03 
 6.30154352e-09  6.30154352e-09  1.19989441e+00  6.54665291e-03 
 6.30254352e-09  6.30254352e-09  1.19989441e+00  6.54665291e-03 
 6.30354352e-09  6.30354352e-09  1.19989441e+00  6.54665291e-03 
 6.30454352e-09  6.30454352e-09  1.19989441e+00  6.54665291e-03 
 6.30554352e-09  6.30554352e-09  1.19989441e+00  6.54665291e-03 
 6.30654352e-09  6.30654352e-09  1.19989441e+00  6.54665291e-03 
 6.30754352e-09  6.30754352e-09  1.19989441e+00  6.54665291e-03 
 6.30854352e-09  6.30854352e-09  1.19989441e+00  6.54665291e-03 
 6.30954352e-09  6.30954352e-09  1.19989441e+00  6.54665291e-03 
 6.31054352e-09  6.31054352e-09  1.19989441e+00  6.54665291e-03 
 6.31154352e-09  6.31154352e-09  1.19989441e+00  6.54665291e-03 
 6.31254352e-09  6.31254352e-09  1.19989441e+00  6.54665291e-03 
 6.31354352e-09  6.31354352e-09  1.19989441e+00  6.54665291e-03 
 6.31454352e-09  6.31454352e-09  1.19989441e+00  6.54665291e-03 
 6.31554352e-09  6.31554352e-09  1.19989441e+00  6.54665291e-03 
 6.31654352e-09  6.31654352e-09  1.19989441e+00  6.54665291e-03 
 6.31754352e-09  6.31754352e-09  1.19989441e+00  6.54665291e-03 
 6.31854352e-09  6.31854352e-09  1.19989441e+00  6.54665291e-03 
 6.31954352e-09  6.31954352e-09  1.19989441e+00  6.54665291e-03 
 6.32054352e-09  6.32054352e-09  1.19989441e+00  6.54665291e-03 
 6.32154352e-09  6.32154352e-09  1.19989441e+00  6.54665291e-03 
 6.32254352e-09  6.32254352e-09  1.19989441e+00  6.54665291e-03 
 6.32354352e-09  6.32354352e-09  1.19989441e+00  6.54665291e-03 
 6.32454352e-09  6.32454352e-09  1.19989441e+00  6.54665291e-03 
 6.32554352e-09  6.32554352e-09  1.19989441e+00  6.54665291e-03 
 6.32654352e-09  6.32654352e-09  1.19989441e+00  6.54665291e-03 
 6.32754352e-09  6.32754352e-09  1.19989441e+00  6.54665291e-03 
 6.32854352e-09  6.32854352e-09  1.19989441e+00  6.54665291e-03 
 6.32954352e-09  6.32954352e-09  1.19989441e+00  6.54665291e-03 
 6.33054352e-09  6.33054352e-09  1.19989441e+00  6.54665291e-03 
 6.33154352e-09  6.33154352e-09  1.19989441e+00  6.54665291e-03 
 6.33254352e-09  6.33254352e-09  1.19989441e+00  6.54665291e-03 
 6.33354352e-09  6.33354352e-09  1.19989441e+00  6.54665291e-03 
 6.33454352e-09  6.33454352e-09  1.19989441e+00  6.54665291e-03 
 6.33554352e-09  6.33554352e-09  1.19989441e+00  6.54665291e-03 
 6.33654352e-09  6.33654352e-09  1.19989441e+00  6.54665291e-03 
 6.33754352e-09  6.33754352e-09  1.19989441e+00  6.54665291e-03 
 6.33854352e-09  6.33854352e-09  1.19989441e+00  6.54665291e-03 
 6.33954352e-09  6.33954352e-09  1.19989441e+00  6.54665291e-03 
 6.34054352e-09  6.34054352e-09  1.19989441e+00  6.54665291e-03 
 6.34154352e-09  6.34154352e-09  1.19989441e+00  6.54665291e-03 
 6.34254352e-09  6.34254352e-09  1.19989441e+00  6.54665291e-03 
 6.34354352e-09  6.34354352e-09  1.19989441e+00  6.54665291e-03 
 6.34454352e-09  6.34454352e-09  1.19989441e+00  6.54665291e-03 
 6.34554352e-09  6.34554352e-09  1.19989441e+00  6.54665291e-03 
 6.34654352e-09  6.34654352e-09  1.19989441e+00  6.54665291e-03 
 6.34754352e-09  6.34754352e-09  1.19989441e+00  6.54665291e-03 
 6.34854352e-09  6.34854352e-09  1.19989441e+00  6.54665291e-03 
 6.34954352e-09  6.34954352e-09  1.19989441e+00  6.54665291e-03 
 6.35054352e-09  6.35054352e-09  1.19989441e+00  6.54665291e-03 
 6.35154352e-09  6.35154352e-09  1.19989441e+00  6.54665291e-03 
 6.35254352e-09  6.35254352e-09  1.19989441e+00  6.54665291e-03 
 6.35354352e-09  6.35354352e-09  1.19989441e+00  6.54665291e-03 
 6.35454352e-09  6.35454352e-09  1.19989441e+00  6.54665291e-03 
 6.35554352e-09  6.35554352e-09  1.19989441e+00  6.54665291e-03 
 6.35654352e-09  6.35654352e-09  1.19989441e+00  6.54665291e-03 
 6.35754352e-09  6.35754352e-09  1.19989441e+00  6.54665291e-03 
 6.35854352e-09  6.35854352e-09  1.19989441e+00  6.54665291e-03 
 6.35954352e-09  6.35954352e-09  1.19989441e+00  6.54665291e-03 
 6.36054352e-09  6.36054352e-09  1.19989441e+00  6.54665291e-03 
 6.36154352e-09  6.36154352e-09  1.19989441e+00  6.54665291e-03 
 6.36254352e-09  6.36254352e-09  1.19989441e+00  6.54665291e-03 
 6.36354352e-09  6.36354352e-09  1.19989441e+00  6.54665291e-03 
 6.36454352e-09  6.36454352e-09  1.19989441e+00  6.54665291e-03 
 6.36554352e-09  6.36554352e-09  1.19989441e+00  6.54665291e-03 
 6.36654352e-09  6.36654352e-09  1.19989441e+00  6.54665291e-03 
 6.36754352e-09  6.36754352e-09  1.19989441e+00  6.54665291e-03 
 6.36854352e-09  6.36854352e-09  1.19989441e+00  6.54665291e-03 
 6.36954352e-09  6.36954352e-09  1.19989441e+00  6.54665291e-03 
 6.37054352e-09  6.37054352e-09  1.19989441e+00  6.54665291e-03 
 6.37154352e-09  6.37154352e-09  1.19989441e+00  6.54665291e-03 
 6.37254352e-09  6.37254352e-09  1.19989441e+00  6.54665291e-03 
 6.37354352e-09  6.37354352e-09  1.19989441e+00  6.54665291e-03 
 6.37454352e-09  6.37454352e-09  1.19989441e+00  6.54665291e-03 
 6.37554352e-09  6.37554352e-09  1.19989441e+00  6.54665291e-03 
 6.37654352e-09  6.37654352e-09  1.19989441e+00  6.54665291e-03 
 6.37754352e-09  6.37754352e-09  1.19989441e+00  6.54665291e-03 
 6.37854352e-09  6.37854352e-09  1.19989441e+00  6.54665291e-03 
 6.37954352e-09  6.37954352e-09  1.19989441e+00  6.54665291e-03 
 6.38054352e-09  6.38054352e-09  1.19989441e+00  6.54665291e-03 
 6.38154352e-09  6.38154352e-09  1.19989441e+00  6.54665291e-03 
 6.38254352e-09  6.38254352e-09  1.19989441e+00  6.54665291e-03 
 6.38354352e-09  6.38354352e-09  1.19989441e+00  6.54665291e-03 
 6.38454352e-09  6.38454352e-09  1.19989441e+00  6.54665291e-03 
 6.38554352e-09  6.38554352e-09  1.19989441e+00  6.54665291e-03 
 6.38654352e-09  6.38654352e-09  1.19989441e+00  6.54665291e-03 
 6.38754352e-09  6.38754352e-09  1.19989441e+00  6.54665291e-03 
 6.38854352e-09  6.38854352e-09  1.19989441e+00  6.54665291e-03 
 6.38954352e-09  6.38954352e-09  1.19989441e+00  6.54665291e-03 
 6.39054352e-09  6.39054352e-09  1.19989441e+00  6.54665291e-03 
 6.39154352e-09  6.39154352e-09  1.19989441e+00  6.54665291e-03 
 6.39254352e-09  6.39254352e-09  1.19989441e+00  6.54665291e-03 
 6.39354352e-09  6.39354352e-09  1.19989441e+00  6.54665291e-03 
 6.39454352e-09  6.39454352e-09  1.19989441e+00  6.54665291e-03 
 6.39554352e-09  6.39554352e-09  1.19989441e+00  6.54665291e-03 
 6.39654352e-09  6.39654352e-09  1.19989441e+00  6.54665291e-03 
 6.39754352e-09  6.39754352e-09  1.19989441e+00  6.54665291e-03 
 6.39854352e-09  6.39854352e-09  1.19989441e+00  6.54665291e-03 
 6.39954352e-09  6.39954352e-09  1.19989441e+00  6.54665291e-03 
 6.40054352e-09  6.40054352e-09  1.19989441e+00  6.54665291e-03 
 6.40154352e-09  6.40154352e-09  1.19989441e+00  6.54665291e-03 
 6.40254352e-09  6.40254352e-09  1.19989441e+00  6.54665291e-03 
 6.40354352e-09  6.40354352e-09  1.19989441e+00  6.54665291e-03 
 6.40454352e-09  6.40454352e-09  1.19989441e+00  6.54665291e-03 
 6.40554352e-09  6.40554352e-09  1.19989441e+00  6.54665291e-03 
 6.40654352e-09  6.40654352e-09  1.19989441e+00  6.54665291e-03 
 6.40754352e-09  6.40754352e-09  1.19989441e+00  6.54665291e-03 
 6.40854352e-09  6.40854352e-09  1.19989441e+00  6.54665291e-03 
 6.40954352e-09  6.40954352e-09  1.19989441e+00  6.54665291e-03 
 6.41054352e-09  6.41054352e-09  1.19989441e+00  6.54665291e-03 
 6.41154352e-09  6.41154352e-09  1.19989441e+00  6.54665291e-03 
 6.41254352e-09  6.41254352e-09  1.19989441e+00  6.54665291e-03 
 6.41354352e-09  6.41354352e-09  1.19989441e+00  6.54665291e-03 
 6.41454352e-09  6.41454352e-09  1.19989441e+00  6.54665291e-03 
 6.41554352e-09  6.41554352e-09  1.19989441e+00  6.54665291e-03 
 6.41654352e-09  6.41654352e-09  1.19989441e+00  6.54665291e-03 
 6.41754352e-09  6.41754352e-09  1.19989441e+00  6.54665291e-03 
 6.41854352e-09  6.41854352e-09  1.19989441e+00  6.54665291e-03 
 6.41954352e-09  6.41954352e-09  1.19989441e+00  6.54665291e-03 
 6.42054352e-09  6.42054352e-09  1.19989441e+00  6.54665291e-03 
 6.42154352e-09  6.42154352e-09  1.19989441e+00  6.54665291e-03 
 6.42254352e-09  6.42254352e-09  1.19989441e+00  6.54665291e-03 
 6.42354352e-09  6.42354352e-09  1.19989441e+00  6.54665291e-03 
 6.42454352e-09  6.42454352e-09  1.19989441e+00  6.54665291e-03 
 6.42554352e-09  6.42554352e-09  1.19989441e+00  6.54665291e-03 
 6.42654352e-09  6.42654352e-09  1.19989441e+00  6.54665291e-03 
 6.42754352e-09  6.42754352e-09  1.19989441e+00  6.54665291e-03 
 6.42854352e-09  6.42854352e-09  1.19989441e+00  6.54665291e-03 
 6.42954352e-09  6.42954352e-09  1.19989441e+00  6.54665291e-03 
 6.43054352e-09  6.43054352e-09  1.19989441e+00  6.54665291e-03 
 6.43154352e-09  6.43154352e-09  1.19989441e+00  6.54665291e-03 
 6.43254352e-09  6.43254352e-09  1.19989441e+00  6.54665291e-03 
 6.43354352e-09  6.43354352e-09  1.19989441e+00  6.54665291e-03 
 6.43454352e-09  6.43454352e-09  1.19989441e+00  6.54665291e-03 
 6.43554352e-09  6.43554352e-09  1.19989441e+00  6.54665291e-03 
 6.43654352e-09  6.43654352e-09  1.19989441e+00  6.54665291e-03 
 6.43754352e-09  6.43754352e-09  1.19989441e+00  6.54665291e-03 
 6.43854352e-09  6.43854352e-09  1.19989441e+00  6.54665291e-03 
 6.43954352e-09  6.43954352e-09  1.19989441e+00  6.54665291e-03 
 6.44054352e-09  6.44054352e-09  1.19989441e+00  6.54665291e-03 
 6.44154352e-09  6.44154352e-09  1.19989441e+00  6.54665291e-03 
 6.44254352e-09  6.44254352e-09  1.19989441e+00  6.54665291e-03 
 6.44354352e-09  6.44354352e-09  1.19989441e+00  6.54665291e-03 
 6.44454352e-09  6.44454352e-09  1.19989441e+00  6.54665291e-03 
 6.44554352e-09  6.44554352e-09  1.19989441e+00  6.54665291e-03 
 6.44654352e-09  6.44654352e-09  1.19989441e+00  6.54665291e-03 
 6.44754352e-09  6.44754352e-09  1.19989441e+00  6.54665291e-03 
 6.44854352e-09  6.44854352e-09  1.19989441e+00  6.54665291e-03 
 6.44954352e-09  6.44954352e-09  1.19989441e+00  6.54665291e-03 
 6.45054352e-09  6.45054352e-09  1.19989441e+00  6.54665291e-03 
 6.45154352e-09  6.45154352e-09  1.19989441e+00  6.54665291e-03 
 6.45254352e-09  6.45254352e-09  1.19989441e+00  6.54665291e-03 
 6.45354352e-09  6.45354352e-09  1.19989441e+00  6.54665291e-03 
 6.45454352e-09  6.45454352e-09  1.19989441e+00  6.54665291e-03 
 6.45554352e-09  6.45554352e-09  1.19989441e+00  6.54665291e-03 
 6.45654352e-09  6.45654352e-09  1.19989441e+00  6.54665291e-03 
 6.45754352e-09  6.45754352e-09  1.19989441e+00  6.54665291e-03 
 6.45854352e-09  6.45854352e-09  1.19989441e+00  6.54665291e-03 
 6.45954352e-09  6.45954352e-09  1.19989441e+00  6.54665291e-03 
 6.46054352e-09  6.46054352e-09  1.19989441e+00  6.54665291e-03 
 6.46154352e-09  6.46154352e-09  1.19989441e+00  6.54665291e-03 
 6.46254352e-09  6.46254352e-09  1.19989441e+00  6.54665291e-03 
 6.46354352e-09  6.46354352e-09  1.19989441e+00  6.54665291e-03 
 6.46454352e-09  6.46454352e-09  1.19989441e+00  6.54665291e-03 
 6.46554352e-09  6.46554352e-09  1.19989441e+00  6.54665291e-03 
 6.46654352e-09  6.46654352e-09  1.19989441e+00  6.54665291e-03 
 6.46754352e-09  6.46754352e-09  1.19989441e+00  6.54665291e-03 
 6.46854352e-09  6.46854352e-09  1.19989441e+00  6.54665291e-03 
 6.46954352e-09  6.46954352e-09  1.19989441e+00  6.54665291e-03 
 6.47054352e-09  6.47054352e-09  1.19989441e+00  6.54665291e-03 
 6.47154352e-09  6.47154352e-09  1.19989441e+00  6.54665291e-03 
 6.47254352e-09  6.47254352e-09  1.19989441e+00  6.54665291e-03 
 6.47354352e-09  6.47354352e-09  1.19989441e+00  6.54665291e-03 
 6.47454352e-09  6.47454352e-09  1.19989441e+00  6.54665291e-03 
 6.47554352e-09  6.47554352e-09  1.19989441e+00  6.54665291e-03 
 6.47654352e-09  6.47654352e-09  1.19989441e+00  6.54665291e-03 
 6.47754352e-09  6.47754352e-09  1.19989441e+00  6.54665291e-03 
 6.47854352e-09  6.47854352e-09  1.19989441e+00  6.54665291e-03 
 6.47954352e-09  6.47954352e-09  1.19989441e+00  6.54665291e-03 
 6.48054352e-09  6.48054352e-09  1.19989441e+00  6.54665291e-03 
 6.48154352e-09  6.48154352e-09  1.19989441e+00  6.54665291e-03 
 6.48254352e-09  6.48254352e-09  1.19989441e+00  6.54665291e-03 
 6.48354352e-09  6.48354352e-09  1.19989441e+00  6.54665291e-03 
 6.48454352e-09  6.48454352e-09  1.19989441e+00  6.54665291e-03 
 6.48554352e-09  6.48554352e-09  1.19989441e+00  6.54665291e-03 
 6.48654352e-09  6.48654352e-09  1.19989441e+00  6.54665291e-03 
 6.48754352e-09  6.48754352e-09  1.19989441e+00  6.54665291e-03 
 6.48854352e-09  6.48854352e-09  1.19989441e+00  6.54665291e-03 
 6.48954352e-09  6.48954352e-09  1.19989441e+00  6.54665291e-03 
 6.49054352e-09  6.49054352e-09  1.19989441e+00  6.54665291e-03 
 6.49154352e-09  6.49154352e-09  1.19989441e+00  6.54665291e-03 
 6.49254352e-09  6.49254352e-09  1.19989441e+00  6.54665291e-03 
 6.49354352e-09  6.49354352e-09  1.19989441e+00  6.54665291e-03 
 6.49454352e-09  6.49454352e-09  1.19989441e+00  6.54665291e-03 
 6.49554352e-09  6.49554352e-09  1.19989441e+00  6.54665291e-03 
 6.49654352e-09  6.49654352e-09  1.19989441e+00  6.54665291e-03 
 6.49754352e-09  6.49754352e-09  1.19989441e+00  6.54665291e-03 
 6.49854352e-09  6.49854352e-09  1.19989441e+00  6.54665291e-03 
 6.49954352e-09  6.49954352e-09  1.19989441e+00  6.54665291e-03 
 6.50054352e-09  6.50054352e-09  1.19989441e+00  6.54665291e-03 
 6.50154352e-09  6.50154352e-09  1.19989441e+00  6.54665291e-03 
 6.50254352e-09  6.50254352e-09  1.19989441e+00  6.54665291e-03 
 6.50354352e-09  6.50354352e-09  1.19989441e+00  6.54665291e-03 
 6.50454352e-09  6.50454352e-09  1.19989441e+00  6.54665291e-03 
 6.50554352e-09  6.50554352e-09  1.19989441e+00  6.54665291e-03 
 6.50654352e-09  6.50654352e-09  1.19989441e+00  6.54665291e-03 
 6.50754352e-09  6.50754352e-09  1.19989441e+00  6.54665291e-03 
 6.50854352e-09  6.50854352e-09  1.19989441e+00  6.54665291e-03 
 6.50954352e-09  6.50954352e-09  1.19989441e+00  6.54665291e-03 
 6.51054352e-09  6.51054352e-09  1.19989441e+00  6.54665291e-03 
 6.51154352e-09  6.51154352e-09  1.19989441e+00  6.54665291e-03 
 6.51254352e-09  6.51254352e-09  1.19989441e+00  6.54665291e-03 
 6.51354352e-09  6.51354352e-09  1.19989441e+00  6.54665291e-03 
 6.51454352e-09  6.51454352e-09  1.19989441e+00  6.54665291e-03 
 6.51554352e-09  6.51554352e-09  1.19989441e+00  6.54665291e-03 
 6.51654352e-09  6.51654352e-09  1.19989441e+00  6.54665291e-03 
 6.51754352e-09  6.51754352e-09  1.19989441e+00  6.54665291e-03 
 6.51854352e-09  6.51854352e-09  1.19989441e+00  6.54665291e-03 
 6.51954352e-09  6.51954352e-09  1.19989441e+00  6.54665291e-03 
 6.52054352e-09  6.52054352e-09  1.19989441e+00  6.54665291e-03 
 6.52154352e-09  6.52154352e-09  1.19989441e+00  6.54665291e-03 
 6.52254352e-09  6.52254352e-09  1.19989441e+00  6.54665291e-03 
 6.52354352e-09  6.52354352e-09  1.19989441e+00  6.54665291e-03 
 6.52454352e-09  6.52454352e-09  1.19989441e+00  6.54665291e-03 
 6.52554352e-09  6.52554352e-09  1.19989441e+00  6.54665291e-03 
 6.52654352e-09  6.52654352e-09  1.19989441e+00  6.54665291e-03 
 6.52754352e-09  6.52754352e-09  1.19989441e+00  6.54665291e-03 
 6.52854352e-09  6.52854352e-09  1.19989441e+00  6.54665291e-03 
 6.52954352e-09  6.52954352e-09  1.19989441e+00  6.54665291e-03 
 6.53054352e-09  6.53054352e-09  1.19989441e+00  6.54665291e-03 
 6.53154352e-09  6.53154352e-09  1.19989441e+00  6.54665291e-03 
 6.53254352e-09  6.53254352e-09  1.19989441e+00  6.54665291e-03 
 6.53354352e-09  6.53354352e-09  1.19989441e+00  6.54665291e-03 
 6.53454352e-09  6.53454352e-09  1.19989441e+00  6.54665291e-03 
 6.53554352e-09  6.53554352e-09  1.19989441e+00  6.54665291e-03 
 6.53654352e-09  6.53654352e-09  1.19989441e+00  6.54665291e-03 
 6.53754352e-09  6.53754352e-09  1.19989441e+00  6.54665291e-03 
 6.53854352e-09  6.53854352e-09  1.19989441e+00  6.54665291e-03 
 6.53954352e-09  6.53954352e-09  1.19989441e+00  6.54665291e-03 
 6.54054352e-09  6.54054352e-09  1.19989441e+00  6.54665291e-03 
 6.54154352e-09  6.54154352e-09  1.19989441e+00  6.54665291e-03 
 6.54254352e-09  6.54254352e-09  1.19989441e+00  6.54665291e-03 
 6.54354352e-09  6.54354352e-09  1.19989441e+00  6.54665291e-03 
 6.54454352e-09  6.54454352e-09  1.19989441e+00  6.54665291e-03 
 6.54554352e-09  6.54554352e-09  1.19989441e+00  6.54665291e-03 
 6.54654352e-09  6.54654352e-09  1.19989441e+00  6.54665291e-03 
 6.54754352e-09  6.54754352e-09  1.19989441e+00  6.54665291e-03 
 6.54854352e-09  6.54854352e-09  1.19989441e+00  6.54665291e-03 
 6.54954352e-09  6.54954352e-09  1.19989441e+00  6.54665291e-03 
 6.55054352e-09  6.55054352e-09  1.19989441e+00  6.54665291e-03 
 6.55154352e-09  6.55154352e-09  1.19989441e+00  6.54665291e-03 
 6.55254352e-09  6.55254352e-09  1.19989441e+00  6.54665291e-03 
 6.55354352e-09  6.55354352e-09  1.19989441e+00  6.54665291e-03 
 6.55454352e-09  6.55454352e-09  1.19989441e+00  6.54665291e-03 
 6.55554352e-09  6.55554352e-09  1.19989441e+00  6.54665291e-03 
 6.55654352e-09  6.55654352e-09  1.19989441e+00  6.54665291e-03 
 6.55754352e-09  6.55754352e-09  1.19989441e+00  6.54665291e-03 
 6.55854352e-09  6.55854352e-09  1.19989441e+00  6.54665291e-03 
 6.55954352e-09  6.55954352e-09  1.19989441e+00  6.54665291e-03 
 6.56054352e-09  6.56054352e-09  1.19989441e+00  6.54665291e-03 
 6.56154352e-09  6.56154352e-09  1.19989441e+00  6.54665291e-03 
 6.56254352e-09  6.56254352e-09  1.19989441e+00  6.54665291e-03 
 6.56354352e-09  6.56354352e-09  1.19989441e+00  6.54665291e-03 
 6.56454352e-09  6.56454352e-09  1.19989441e+00  6.54665291e-03 
 6.56554352e-09  6.56554352e-09  1.19989441e+00  6.54665291e-03 
 6.56654352e-09  6.56654352e-09  1.19989441e+00  6.54665291e-03 
 6.56754352e-09  6.56754352e-09  1.19989441e+00  6.54665291e-03 
 6.56854352e-09  6.56854352e-09  1.19989441e+00  6.54665291e-03 
 6.56954352e-09  6.56954352e-09  1.19989441e+00  6.54665291e-03 
 6.57054352e-09  6.57054352e-09  1.19989441e+00  6.54665291e-03 
 6.57154352e-09  6.57154352e-09  1.19989441e+00  6.54665291e-03 
 6.57254352e-09  6.57254352e-09  1.19989441e+00  6.54665291e-03 
 6.57354352e-09  6.57354352e-09  1.19989441e+00  6.54665291e-03 
 6.57454352e-09  6.57454352e-09  1.19989441e+00  6.54665291e-03 
 6.57554352e-09  6.57554352e-09  1.19989441e+00  6.54665291e-03 
 6.57654352e-09  6.57654352e-09  1.19989441e+00  6.54665291e-03 
 6.57754352e-09  6.57754352e-09  1.19989441e+00  6.54665291e-03 
 6.57854352e-09  6.57854352e-09  1.19989441e+00  6.54665291e-03 
 6.57954352e-09  6.57954352e-09  1.19989441e+00  6.54665291e-03 
 6.58054352e-09  6.58054352e-09  1.19989441e+00  6.54665291e-03 
 6.58154352e-09  6.58154352e-09  1.19989441e+00  6.54665291e-03 
 6.58254352e-09  6.58254352e-09  1.19989441e+00  6.54665291e-03 
 6.58354352e-09  6.58354352e-09  1.19989441e+00  6.54665291e-03 
 6.58454352e-09  6.58454352e-09  1.19989441e+00  6.54665291e-03 
 6.58554352e-09  6.58554352e-09  1.19989441e+00  6.54665291e-03 
 6.58654352e-09  6.58654352e-09  1.19989441e+00  6.54665291e-03 
 6.58754352e-09  6.58754352e-09  1.19989441e+00  6.54665291e-03 
 6.58854352e-09  6.58854352e-09  1.19989441e+00  6.54665291e-03 
 6.58954352e-09  6.58954352e-09  1.19989441e+00  6.54665291e-03 
 6.59054352e-09  6.59054352e-09  1.19989441e+00  6.54665291e-03 
 6.59154352e-09  6.59154352e-09  1.19989441e+00  6.54665291e-03 
 6.59254352e-09  6.59254352e-09  1.19989441e+00  6.54665291e-03 
 6.59354352e-09  6.59354352e-09  1.19989441e+00  6.54665291e-03 
 6.59454352e-09  6.59454352e-09  1.19989441e+00  6.54665291e-03 
 6.59554352e-09  6.59554352e-09  1.19989441e+00  6.54665291e-03 
 6.59654352e-09  6.59654352e-09  1.19989441e+00  6.54665291e-03 
 6.59754352e-09  6.59754352e-09  1.19989441e+00  6.54665291e-03 
 6.59854352e-09  6.59854352e-09  1.19989441e+00  6.54665291e-03 
 6.59954352e-09  6.59954352e-09  1.19989441e+00  6.54665291e-03 
 6.60054352e-09  6.60054352e-09  1.19989441e+00  6.54665291e-03 
 6.60154352e-09  6.60154352e-09  1.19989441e+00  6.54665291e-03 
 6.60254352e-09  6.60254352e-09  1.19989441e+00  6.54665291e-03 
 6.60354352e-09  6.60354352e-09  1.19989441e+00  6.54665291e-03 
 6.60454352e-09  6.60454352e-09  1.19989441e+00  6.54665291e-03 
 6.60554352e-09  6.60554352e-09  1.19989441e+00  6.54665291e-03 
 6.60654352e-09  6.60654352e-09  1.19989441e+00  6.54665291e-03 
 6.60754352e-09  6.60754352e-09  1.19989441e+00  6.54665291e-03 
 6.60854352e-09  6.60854352e-09  1.19989441e+00  6.54665291e-03 
 6.60954352e-09  6.60954352e-09  1.19989441e+00  6.54665291e-03 
 6.61054352e-09  6.61054352e-09  1.19989441e+00  6.54665291e-03 
 6.61154352e-09  6.61154352e-09  1.19989441e+00  6.54665291e-03 
 6.61254352e-09  6.61254352e-09  1.19989441e+00  6.54665291e-03 
 6.61354352e-09  6.61354352e-09  1.19989441e+00  6.54665291e-03 
 6.61454352e-09  6.61454352e-09  1.19989441e+00  6.54665291e-03 
 6.61554352e-09  6.61554352e-09  1.19989441e+00  6.54665291e-03 
 6.61654352e-09  6.61654352e-09  1.19989441e+00  6.54665291e-03 
 6.61754352e-09  6.61754352e-09  1.19989441e+00  6.54665291e-03 
 6.61854352e-09  6.61854352e-09  1.19989441e+00  6.54665291e-03 
 6.61954352e-09  6.61954352e-09  1.19989441e+00  6.54665291e-03 
 6.62054352e-09  6.62054352e-09  1.19989441e+00  6.54665291e-03 
 6.62154352e-09  6.62154352e-09  1.19989441e+00  6.54665291e-03 
 6.62254352e-09  6.62254352e-09  1.19989441e+00  6.54665291e-03 
 6.62354352e-09  6.62354352e-09  1.19989441e+00  6.54665291e-03 
 6.62454352e-09  6.62454352e-09  1.19989441e+00  6.54665291e-03 
 6.62554352e-09  6.62554352e-09  1.19989441e+00  6.54665291e-03 
 6.62654352e-09  6.62654352e-09  1.19989441e+00  6.54665291e-03 
 6.62754352e-09  6.62754352e-09  1.19989441e+00  6.54665291e-03 
 6.62854352e-09  6.62854352e-09  1.19989441e+00  6.54665291e-03 
 6.62954352e-09  6.62954352e-09  1.19989441e+00  6.54665291e-03 
 6.63054352e-09  6.63054352e-09  1.19989441e+00  6.54665291e-03 
 6.63154352e-09  6.63154352e-09  1.19989441e+00  6.54665291e-03 
 6.63254352e-09  6.63254352e-09  1.19989441e+00  6.54665291e-03 
 6.63354352e-09  6.63354352e-09  1.19989441e+00  6.54665291e-03 
 6.63454352e-09  6.63454352e-09  1.19989441e+00  6.54665291e-03 
