 time            time            v(gate_charge)  ig_charge       id_charge       is_charge       ib_charge       i_total         qg_approx       qd_approx       qs_approx       qb_approx       q_total        
 8.00777477e-08  8.00777477e-08  9.32972371e-02 -9.71740381e-06 -9.50308879e-06  1.79872343e-05  1.23205834e-06 -1.20000002e-09 -1.54830652e-14 -6.62188799e-10  6.62190630e-10  1.36522076e-14 -9.34019914e-20 
 8.00777675e-08  8.00777675e-08  9.33210453e-02 -9.71748874e-06 -9.51052248e-06  1.79947690e-05  1.23204225e-06 -1.19999982e-09 -1.54832580e-14 -6.62188799e-10  6.62190630e-10  1.36522321e-14 -9.34258163e-20 
 8.00777875e-08  8.00777875e-08  9.33450286e-02 -9.71757430e-06 -9.51801503e-06  1.80023633e-05  1.23202605e-06 -1.19999975e-09 -1.54834522e-14 -6.62188800e-10  6.62190631e-10  1.36522567e-14 -9.34496811e-20 
 8.00778077e-08  8.00778077e-08  9.33691948e-02 -9.71766050e-06 -9.52556900e-06  1.80100198e-05  1.23200972e-06 -1.20000016e-09 -1.54836479e-14 -6.62188800e-10  6.62190631e-10  1.36522815e-14 -9.34739008e-20 
 8.00778280e-08  8.00778280e-08  9.33935518e-02 -9.71774738e-06 -9.53318690e-06  1.80177410e-05  1.23199327e-06 -1.20000010e-09 -1.54838451e-14 -6.62188800e-10  6.62190631e-10  1.36523065e-14 -9.34983609e-20 
 8.00778484e-08  8.00778484e-08  9.34181073e-02 -9.71783496e-06 -9.54087127e-06  1.80255296e-05  1.23197668e-06 -1.20000007e-09 -1.54840440e-14 -6.62188800e-10  6.62190632e-10  1.36523317e-14 -9.35228447e-20 
 8.00778691e-08  8.00778691e-08  9.34428691e-02 -9.71792328e-06 -9.54862465e-06  1.80333880e-05  1.23195995e-06 -1.20000021e-09 -1.54842445e-14 -6.62188800e-10  6.62190632e-10  1.36523571e-14 -9.35476104e-20 
 8.00778899e-08  8.00778899e-08  9.34678447e-02 -9.71801236e-06 -9.55644955e-06  1.80413188e-05  1.23194308e-06 -1.19999991e-09 -1.54844468e-14 -6.62188801e-10  6.62190633e-10  1.36523828e-14 -9.35726134e-20 
 8.00779109e-08  8.00779109e-08  9.34930419e-02 -9.71810222e-06 -9.56434852e-06  1.80493247e-05  1.23192606e-06 -1.19999997e-09 -1.54846508e-14 -6.62188801e-10  6.62190633e-10  1.36524086e-14 -9.35979564e-20 
 8.00779321e-08  8.00779321e-08  9.35184684e-02 -9.71819290e-06 -9.57232406e-06  1.80574081e-05  1.23190889e-06 -1.19999988e-09 -1.54848567e-14 -6.62188801e-10  6.62190633e-10  1.36524347e-14 -9.36233397e-20 
 8.00779534e-08  8.00779534e-08  9.35441318e-02 -9.71828441e-06 -9.58037870e-06  1.80655716e-05  1.23189156e-06 -1.20000003e-09 -1.54850646e-14 -6.62188801e-10  6.62190634e-10  1.36524611e-14 -9.36490143e-20 
 8.00779750e-08  8.00779750e-08  9.35700396e-02 -9.71837680e-06 -9.58851497e-06  1.80738177e-05  1.23187407e-06 -1.20000014e-09 -1.54852744e-14 -6.62188801e-10  6.62190634e-10  1.36524877e-14 -9.36750392e-20 
 8.00779968e-08  8.00779968e-08  9.35961995e-02 -9.71847008e-06 -9.59673540e-06  1.80821491e-05  1.23185640e-06 -1.20000015e-09 -1.54854863e-14 -6.62188802e-10  6.62190634e-10  1.36525145e-14 -9.37010899e-20 
 8.00780188e-08  8.00780188e-08  9.36226189e-02 -9.71856429e-06 -9.60504251e-06  1.80905682e-05  1.23183856e-06 -1.19999997e-09 -1.54857002e-14 -6.62188802e-10  6.62190635e-10  1.36525417e-14 -9.37274839e-20 
 8.00780411e-08  8.00780411e-08  9.36493055e-02 -9.71865944e-06 -9.61343882e-06  1.80990777e-05  1.23182055e-06 -1.19999992e-09 -1.54859164e-14 -6.62188802e-10  6.62190635e-10  1.36525690e-14 -9.37541581e-20 
 8.00780636e-08  8.00780636e-08  9.36762668e-02 -9.71875557e-06 -9.62192685e-06  1.81076801e-05  1.23180235e-06 -1.20000020e-09 -1.54861347e-14 -6.62188802e-10  6.62190636e-10  1.36525967e-14 -9.37811860e-20 
 8.00780863e-08  8.00780863e-08  9.37035101e-02 -9.71885270e-06 -9.63050912e-06  1.81163779e-05  1.23178395e-06 -1.20000006e-09 -1.54863554e-14 -6.62188802e-10  6.62190636e-10  1.36526247e-14 -9.38083765e-20 
 8.00781092e-08  8.00781092e-08  9.37310429e-02 -9.71895086e-06 -9.63918814e-06  1.81251736e-05  1.23176537e-06 -1.20000009e-09 -1.54865783e-14 -6.62188803e-10  6.62190636e-10  1.36526529e-14 -9.38360043e-20 
 8.00781324e-08  8.00781324e-08  9.37588725e-02 -9.71905007e-06 -9.64796639e-06  1.81340699e-05  1.23174659e-06 -1.19999995e-09 -1.54868037e-14 -6.62188803e-10  6.62190637e-10  1.36526815e-14 -9.38637930e-20 
 8.00781558e-08  8.00781558e-08  9.37870062e-02 -9.71915036e-06 -9.65684635e-06  1.81430691e-05  1.23172760e-06 -1.20000014e-09 -1.54870316e-14 -6.62188803e-10  6.62190637e-10  1.36527104e-14 -9.38920668e-20 
 8.00781795e-08  8.00781795e-08  9.38154511e-02 -9.71925176e-06 -9.66583048e-06  1.81521738e-05  1.23170840e-06 -1.20000013e-09 -1.54872620e-14 -6.62188803e-10  6.62190638e-10  1.36527396e-14 -9.39204300e-20 
 8.00782035e-08  8.00782035e-08  9.38442143e-02 -9.71935429e-06 -9.67492119e-06  1.81613865e-05  1.23168899e-06 -1.20000002e-09 -1.54874950e-14 -6.62188804e-10  6.62190638e-10  1.36527691e-14 -9.39491355e-20 
 8.00782278e-08  8.00782278e-08  9.38733025e-02 -9.71945797e-06 -9.68412086e-06  1.81707095e-05  1.23166936e-06 -1.19999997e-09 -1.54877306e-14 -6.62188804e-10  6.62190639e-10  1.36527990e-14 -9.39781877e-20 
 8.00782523e-08  8.00782523e-08  9.39027226e-02 -9.71956283e-06 -9.69343181e-06  1.81801451e-05  1.23164951e-06 -1.19999989e-09 -1.54879688e-14 -6.62188804e-10  6.62190639e-10  1.36528292e-14 -9.40076892e-20 
 8.00782771e-08  8.00782771e-08  9.39324808e-02 -9.71966889e-06 -9.70285631e-06  1.81896958e-05  1.23162943e-06 -1.19999999e-09 -1.54882099e-14 -6.62188804e-10  6.62190640e-10  1.36528597e-14 -9.40374731e-20 
 8.00783022e-08  8.00783022e-08  9.39625833e-02 -9.71977618e-06 -9.71239651e-06  1.81993636e-05  1.23160913e-06 -1.19999999e-09 -1.54884537e-14 -6.62188805e-10  6.62190640e-10  1.36528906e-14 -9.40675688e-20 
 8.00783275e-08  8.00783275e-08  9.39930359e-02 -9.71988470e-06 -9.72205450e-06  1.82091506e-05  1.23158858e-06 -1.20000000e-09 -1.54887004e-14 -6.62188805e-10  6.62190640e-10  1.36529219e-14 -9.40980567e-20 
 8.00783532e-08  8.00783532e-08  9.40238440e-02 -9.71999449e-06 -9.73183221e-06  1.82190589e-05  1.23156780e-06 -1.20000003e-09 -1.54889499e-14 -6.62188805e-10  6.62190641e-10  1.36529535e-14 -9.41289311e-20 
 8.00783792e-08  8.00783792e-08  9.40550124e-02 -9.72010556e-06 -9.74173144e-06  1.82290902e-05  1.23154678e-06 -1.19999990e-09 -1.54892024e-14 -6.62188805e-10  6.62190641e-10  1.36529855e-14 -9.41600770e-20 
 8.00784055e-08  8.00784055e-08  9.40865455e-02 -9.72021792e-06 -9.75175381e-06  1.82392462e-05  1.23152551e-06 -1.20000000e-09 -1.54894578e-14 -6.62188806e-10  6.62190642e-10  1.36530178e-14 -9.41915651e-20 
 8.00784320e-08  8.00784320e-08  9.41184467e-02 -9.72033159e-06 -9.76190071e-06  1.82495283e-05  1.23150400e-06 -1.20000004e-09 -1.54897162e-14 -6.62188806e-10  6.62190642e-10  1.36530506e-14 -9.42235437e-20 
 8.00784589e-08  8.00784589e-08  9.41507190e-02 -9.72044658e-06 -9.77217333e-06  1.82599377e-05  1.23148224e-06 -1.20000009e-09 -1.54899776e-14 -6.62188806e-10  6.62190643e-10  1.36530837e-14 -9.42559317e-20 
 8.00784861e-08  8.00784861e-08  9.41833643e-02 -9.72056289e-06 -9.78257253e-06  1.82704752e-05  1.23146022e-06 -1.19999988e-09 -1.54902421e-14 -6.62188806e-10  6.62190643e-10  1.36531172e-14 -9.42886351e-20 
 8.00785137e-08  8.00785137e-08  9.42163834e-02 -9.72068052e-06 -9.79309889e-06  1.82811415e-05  1.23143796e-06 -1.19999995e-09 -1.54905095e-14 -6.62188807e-10  6.62190644e-10  1.36531511e-14 -9.43216660e-20 
 8.00785415e-08  8.00785415e-08  9.42497762e-02 -9.72079948e-06 -9.80375263e-06  1.82919367e-05  1.23141545e-06 -1.19999999e-09 -1.54907800e-14 -6.62188807e-10  6.62190644e-10  1.36531853e-14 -9.43549517e-20 
 8.00785696e-08  8.00785696e-08  9.42835412e-02 -9.72091976e-06 -9.81453356e-06  1.83028606e-05  1.23139269e-06 -1.19999997e-09 -1.54910536e-14 -6.62188807e-10  6.62190645e-10  1.36532200e-14 -9.43887630e-20 
 8.00785981e-08  8.00785981e-08  9.43176756e-02 -9.72104135e-06 -9.82544108e-06  1.83139128e-05  1.23136968e-06 -1.19999996e-09 -1.54913301e-14 -6.62188807e-10  6.62190645e-10  1.36532550e-14 -9.44228937e-20 
 8.00786268e-08  8.00786268e-08  9.43521751e-02 -9.72116424e-06 -9.83647412e-06  1.83250919e-05  1.23134643e-06 -1.19999998e-09 -1.54916095e-14 -6.62188808e-10  6.62190646e-10  1.36532904e-14 -9.44574818e-20 
 8.00786559e-08  8.00786559e-08  9.43870341e-02 -9.72128840e-06 -9.84763111e-06  1.83363966e-05  1.23132293e-06 -1.20000006e-09 -1.54918919e-14 -6.62188808e-10  6.62190646e-10  1.36533262e-14 -9.44923622e-20 
 8.00786852e-08  8.00786852e-08  9.44222452e-02 -9.72141381e-06 -9.85891000e-06  1.83478246e-05  1.23129921e-06 -1.19999997e-09 -1.54921772e-14 -6.62188808e-10  6.62190647e-10  1.36533623e-14 -9.45274280e-20 
 8.00787148e-08  8.00787148e-08  9.44577994e-02 -9.72154043e-06 -9.87030821e-06  1.83593734e-05  1.23127525e-06 -1.20000005e-09 -1.54924652e-14 -6.62188809e-10  6.62190648e-10  1.36533988e-14 -9.45630598e-20 
 8.00787447e-08  8.00787447e-08  9.44936862e-02 -9.72166823e-06 -9.88182267e-06  1.83710398e-05  1.23125107e-06 -1.20000012e-09 -1.54927560e-14 -6.62188809e-10  6.62190648e-10  1.36534356e-14 -9.45989648e-20 
 8.00787749e-08  8.00787749e-08  9.45298938e-02 -9.72179717e-06 -9.89344979e-06  1.83828203e-05  1.23122667e-06 -1.20000019e-09 -1.54930493e-14 -6.62188809e-10  6.62190649e-10  1.36534728e-14 -9.46351409e-20 
 8.00788053e-08  8.00788053e-08  9.45664087e-02 -9.72192719e-06 -9.90518556e-06  1.83947107e-05  1.23120208e-06 -1.19999990e-09 -1.54933451e-14 -6.62188809e-10  6.62190649e-10  1.36535102e-14 -9.46717587e-20 
 8.00788360e-08  8.00788360e-08  9.46032164e-02 -9.72205825e-06 -9.91702555e-06  1.84067065e-05  1.23117728e-06 -1.20000009e-09 -1.54936433e-14 -6.62188810e-10  6.62190650e-10  1.36535480e-14 -9.47085797e-20 
 8.00788661e-08  8.00788661e-08  9.46393411e-02 -9.72218688e-06 -9.92865569e-06  1.84184896e-05  1.23115295e-06 -1.20000003e-09 -1.54939360e-14 -6.62188810e-10  6.62190650e-10  1.36535851e-14 -9.47446216e-20 
 8.00788960e-08  8.00788960e-08  9.46752297e-02 -9.72231465e-06 -9.94021957e-06  1.84302054e-05  1.23112878e-06 -1.20000001e-09 -1.54942268e-14 -6.62188810e-10  6.62190651e-10  1.36536219e-14 -9.47804762e-20 
 8.00789254e-08  8.00789254e-08  9.47104342e-02 -9.72243998e-06 -9.95157241e-06  1.84417073e-05  1.23110507e-06 -1.19999990e-09 -1.54945120e-14 -6.62188811e-10  6.62190651e-10  1.36536580e-14 -9.48156537e-20 
 8.00789545e-08  8.00789545e-08  9.47453807e-02 -9.72256439e-06 -9.96285127e-06  1.84531341e-05  1.23108154e-06 -1.19999999e-09 -1.54947951e-14 -6.62188811e-10  6.62190652e-10  1.36536938e-14 -9.48506462e-20 
 8.00789832e-08  8.00789832e-08  9.47797964e-02 -9.72268691e-06 -9.97396777e-06  1.84643963e-05  1.23105837e-06 -1.19999990e-09 -1.54950740e-14 -6.62188811e-10  6.62190652e-10  1.36537292e-14 -9.48850413e-20 
 8.00790117e-08  8.00790117e-08  9.48139858e-02 -9.72280861e-06 -9.98502004e-06  1.84755933e-05  1.23103535e-06 -1.19999997e-09 -1.54953510e-14 -6.62188812e-10  6.62190653e-10  1.36537642e-14 -9.49191840e-20 
 8.00790398e-08  8.00790398e-08  9.48477590e-02 -9.72292882e-06 -9.99594643e-06  1.84866626e-05  1.23101262e-06 -1.19999996e-09 -1.54956246e-14 -6.62188812e-10  6.62190654e-10  1.36537989e-14 -9.49529470e-20 
 8.00790678e-08  8.00790678e-08  9.48813285e-02 -9.72304830e-06 -1.00068154e-05  1.84976737e-05  1.23099002e-06 -1.19999993e-09 -1.54958966e-14 -6.62188812e-10  6.62190654e-10  1.36538333e-14 -9.49864984e-20 
 8.00790955e-08  8.00790955e-08  9.49145628e-02 -9.72316659e-06 -1.00175843e-05  1.85085832e-05  1.23096765e-06 -1.19999999e-09 -1.54961659e-14 -6.62188812e-10  6.62190655e-10  1.36538674e-14 -9.50198571e-20 
 8.00791230e-08  8.00791230e-08  9.49476132e-02 -9.72328421e-06 -1.00283018e-05  1.85194406e-05  1.23094541e-06 -1.19999999e-09 -1.54964337e-14 -6.62188813e-10  6.62190655e-10  1.36539013e-14 -9.50528164e-20 
 8.00791503e-08  8.00791503e-08  9.49803906e-02 -9.72340086e-06 -1.00389389e-05  1.85302165e-05  1.23092335e-06 -1.20000001e-09 -1.54966993e-14 -6.62188813e-10  6.62190656e-10  1.36539349e-14 -9.50855261e-20 
 8.00791775e-08  8.00791775e-08  9.50130043e-02 -9.72351692e-06 -1.00495310e-05  1.85409466e-05  1.23090140e-06 -1.19999994e-09 -1.54969636e-14 -6.62188813e-10  6.62190656e-10  1.36539684e-14 -9.51181289e-20 
 8.00792045e-08  8.00792045e-08  9.50453948e-02 -9.72363218e-06 -1.00600586e-05  1.85516112e-05  1.23087961e-06 -1.20000002e-09 -1.54972260e-14 -6.62188813e-10  6.62190657e-10  1.36540016e-14 -9.51505075e-20 
 8.00792314e-08  8.00792314e-08  9.50776418e-02 -9.72374692e-06 -1.00705474e-05  1.85622365e-05  1.23085791e-06 -1.19999998e-09 -1.54974873e-14 -6.62188814e-10  6.62190657e-10  1.36540347e-14 -9.51827778e-20 
 8.00792581e-08  8.00792581e-08  9.51097140e-02 -9.72386104e-06 -1.00809872e-05  1.85728119e-05  1.23083633e-06 -1.19999989e-09 -1.54977472e-14 -6.62188814e-10  6.62190658e-10  1.36540676e-14 -9.52148324e-20 
 8.00792847e-08  8.00792847e-08  9.51416428e-02 -9.72397464e-06 -1.00913881e-05  1.85833479e-05  1.23081485e-06 -1.20000004e-09 -1.54980059e-14 -6.62188814e-10  6.62190658e-10  1.36541003e-14 -9.52466888e-20 
 8.00793112e-08  8.00793112e-08  9.51734402e-02 -9.72408777e-06 -1.01017539e-05  1.85938482e-05  1.23079346e-06 -1.20000000e-09 -1.54982636e-14 -6.62188815e-10  6.62190659e-10  1.36541329e-14 -9.52784720e-20 
 8.00793376e-08  8.00793376e-08  9.52051164e-02 -9.72420047e-06 -1.01120878e-05  1.86043161e-05  1.23077216e-06 -1.20000007e-09 -1.54985203e-14 -6.62188815e-10  6.62190659e-10  1.36541654e-14 -9.53101605e-20 
 8.00793639e-08  8.00793639e-08  9.52366841e-02 -9.72431277e-06 -1.01223938e-05  1.86147557e-05  1.23075093e-06 -1.19999993e-09 -1.54987761e-14 -6.62188815e-10  6.62190660e-10  1.36541978e-14 -9.53417825e-20 
 8.00793901e-08  8.00793901e-08  9.52681512e-02 -9.72442471e-06 -1.01326746e-05  1.86251695e-05  1.23072977e-06 -1.19999998e-09 -1.54990311e-14 -6.62188815e-10  6.62190660e-10  1.36542301e-14 -9.53731922e-20 
 8.00794163e-08  8.00794163e-08  9.52995287e-02 -9.72453633e-06 -1.01429336e-05  1.86355613e-05  1.23070867e-06 -1.19999994e-09 -1.54992854e-14 -6.62188816e-10  6.62190661e-10  1.36542623e-14 -9.54045683e-20 
 8.00794424e-08  8.00794424e-08  9.53308241e-02 -9.72464765e-06 -1.01531732e-05  1.86459332e-05  1.23068762e-06 -1.20000002e-09 -1.54995390e-14 -6.62188816e-10  6.62190661e-10  1.36542944e-14 -9.54358953e-20 
 8.00794684e-08  8.00794684e-08  9.53620468e-02 -9.72475870e-06 -1.01633965e-05  1.86562886e-05  1.23066663e-06 -1.20000002e-09 -1.54997920e-14 -6.62188816e-10  6.62190661e-10  1.36543264e-14 -9.54670652e-20 
 8.00794943e-08  8.00794943e-08  9.53932034e-02 -9.72486952e-06 -1.01736056e-05  1.86666294e-05  1.23064568e-06 -1.19999996e-09 -1.55000445e-14 -6.62188816e-10  6.62190662e-10  1.36543583e-14 -9.54981813e-20 
 8.00795203e-08  8.00795203e-08  9.54243023e-02 -9.72498012e-06 -1.01838031e-05  1.86769584e-05  1.23062478e-06 -1.20000010e-09 -1.55002965e-14 -6.62188817e-10  6.62190662e-10  1.36543902e-14 -9.55293597e-20 
 8.00795461e-08  8.00795461e-08  9.54553496e-02 -9.72509054e-06 -1.01939910e-05  1.86872777e-05  1.23060391e-06 -1.20000000e-09 -1.55005481e-14 -6.62188817e-10  6.62190663e-10  1.36544221e-14 -9.55604066e-20 
 8.00795720e-08  8.00795720e-08  9.54863522e-02 -9.72520080e-06 -1.02041717e-05  1.86975894e-05  1.23058307e-06 -1.19999988e-09 -1.55007994e-14 -6.62188817e-10  6.62190663e-10  1.36544539e-14 -9.55913213e-20 
 8.00795978e-08  8.00795978e-08  9.55173157e-02 -9.72531091e-06 -1.02143469e-05  1.87078955e-05  1.23056226e-06 -1.20000011e-09 -1.55010503e-14 -6.62188817e-10  6.62190664e-10  1.36544856e-14 -9.56222903e-20 
 8.00796235e-08  8.00796235e-08  9.55482464e-02 -9.72542090e-06 -1.02245186e-05  1.87181980e-05  1.23054147e-06 -1.20000001e-09 -1.55013010e-14 -6.62188818e-10  6.62190664e-10  1.36545173e-14 -9.56532032e-20 
 8.00796493e-08  8.00796493e-08  9.55791491e-02 -9.72553078e-06 -1.02346884e-05  1.87284985e-05  1.23052070e-06 -1.19999984e-09 -1.55015515e-14 -6.62188818e-10  6.62190665e-10  1.36545490e-14 -9.56841610e-20 
 8.00796750e-08  8.00796750e-08  9.56100295e-02 -9.72564058e-06 -1.02448582e-05  1.87387988e-05  1.23049995e-06 -1.20000001e-09 -1.55018017e-14 -6.62188818e-10  6.62190665e-10  1.36545807e-14 -9.57149912e-20 
 8.00797007e-08  8.00797007e-08  9.56408920e-02 -9.72575032e-06 -1.02550293e-05  1.87491004e-05  1.23047922e-06 -1.19999994e-09 -1.55020519e-14 -6.62188818e-10  6.62190666e-10  1.36546123e-14 -9.57459695e-20 
 8.00797265e-08  8.00797265e-08  9.56717414e-02 -9.72586000e-06 -1.02652035e-05  1.87594050e-05  1.23045849e-06 -1.20000008e-09 -1.55023019e-14 -6.62188819e-10  6.62190666e-10  1.36546440e-14 -9.57767352e-20 
 8.00797522e-08  8.00797522e-08  9.57025818e-02 -9.72596964e-06 -1.02753820e-05  1.87697139e-05  1.23043777e-06 -1.19999997e-09 -1.55025519e-14 -6.62188819e-10  6.62190667e-10  1.36546756e-14 -9.58076894e-20 
 8.00797778e-08  8.00797778e-08  9.57334176e-02 -9.72607927e-06 -1.02855663e-05  1.87800285e-05  1.23041706e-06 -1.20000001e-09 -1.55028018e-14 -6.62188819e-10  6.62190667e-10  1.36547072e-14 -9.58384939e-20 
 8.00798035e-08  8.00798035e-08  9.57642524e-02 -9.72618888e-06 -1.02957576e-05  1.87903502e-05  1.23039634e-06 -1.20000001e-09 -1.55030517e-14 -6.62188820e-10  6.62190668e-10  1.36547388e-14 -9.58693178e-20 
 8.00798292e-08  8.00798292e-08  9.57950902e-02 -9.72629851e-06 -1.03059572e-05  1.88006801e-05  1.23037563e-06 -1.20000010e-09 -1.55033016e-14 -6.62188820e-10  6.62190668e-10  1.36547704e-14 -9.59001772e-20 
 8.00798551e-08  8.00798551e-08  9.58261459e-02 -9.72640890e-06 -1.03162362e-05  1.88110904e-05  1.23035478e-06 -1.20000010e-09 -1.55035534e-14 -6.62188820e-10  6.62190669e-10  1.36548023e-14 -9.59312666e-20 
 8.00798812e-08  8.00798812e-08  9.58574469e-02 -9.72652016e-06 -1.03266040e-05  1.88215904e-05  1.23033375e-06 -1.20000004e-09 -1.55038071e-14 -6.62188820e-10  6.62190669e-10  1.36548344e-14 -9.59625652e-20 
 8.00799075e-08  8.00799075e-08  9.58890216e-02 -9.72663239e-06 -1.03370701e-05  1.88321899e-05  1.23031255e-06 -1.20000000e-09 -1.55040630e-14 -6.62188821e-10  6.62190670e-10  1.36548667e-14 -9.59941281e-20 
 8.00799340e-08  8.00799340e-08  9.59208598e-02 -9.72674555e-06 -1.03476313e-05  1.88428857e-05  1.23029117e-06 -1.20000004e-09 -1.55043211e-14 -6.62188821e-10  6.62190670e-10  1.36548994e-14 -9.60261342e-20 
 8.00799608e-08  8.00799608e-08  9.59529636e-02 -9.72685964e-06 -1.03582885e-05  1.88536785e-05  1.23026962e-06 -1.19999996e-09 -1.55045813e-14 -6.62188821e-10  6.62190671e-10  1.36549323e-14 -9.60582164e-20 
 8.00799878e-08  8.00799878e-08  9.59853242e-02 -9.72697465e-06 -1.03690390e-05  1.88645658e-05  1.23024789e-06 -1.19999997e-09 -1.55048436e-14 -6.62188821e-10  6.62190671e-10  1.36549655e-14 -9.60906342e-20 
 8.00800150e-08  8.00800150e-08  9.60179440e-02 -9.72709057e-06 -1.03798839e-05  1.88755484e-05  1.23022600e-06 -1.20000002e-09 -1.55051080e-14 -6.62188822e-10  6.62190672e-10  1.36549989e-14 -9.61232102e-20 
 8.00800423e-08  8.00800423e-08  9.60508187e-02 -9.72720740e-06 -1.03908218e-05  1.88866252e-05  1.23020393e-06 -1.20000000e-09 -1.55053745e-14 -6.62188822e-10  6.62190672e-10  1.36550326e-14 -9.61561302e-20 
 8.00800700e-08  8.00800700e-08  9.60839511e-02 -9.72732513e-06 -1.04018539e-05  1.88977973e-05  1.23018169e-06 -1.19999995e-09 -1.55056431e-14 -6.62188822e-10  6.62190673e-10  1.36550666e-14 -9.61892271e-20 
 8.00800978e-08  8.00800978e-08  9.61173386e-02 -9.72744376e-06 -1.04129795e-05  1.89090640e-05  1.23015928e-06 -1.19999998e-09 -1.55059137e-14 -6.62188823e-10  6.62190673e-10  1.36551008e-14 -9.62226151e-20 
 8.00801258e-08  8.00801258e-08  9.61509833e-02 -9.72756331e-06 -1.04241996e-05  1.89204262e-05  1.23013671e-06 -1.20000009e-09 -1.55061864e-14 -6.62188823e-10  6.62190674e-10  1.36551353e-14 -9.62563638e-20 
 8.00801541e-08  8.00801541e-08  9.61848836e-02 -9.72768375e-06 -1.04355138e-05  1.89318836e-05  1.23011396e-06 -1.20000006e-09 -1.55064612e-14 -6.62188823e-10  6.62190674e-10  1.36551701e-14 -9.62902295e-20 
 8.00801825e-08  8.00801825e-08  9.62190411e-02 -9.72780511e-06 -1.04469229e-05  1.89434370e-05  1.23009104e-06 -1.19999999e-09 -1.55067381e-14 -6.62188823e-10  6.62190675e-10  1.36552051e-14 -9.63243903e-20 
 8.00802112e-08  8.00802112e-08  9.62534549e-02 -9.72792737e-06 -1.04584267e-05  1.89550861e-05  1.23006795e-06 -1.20000005e-09 -1.55070171e-14 -6.62188824e-10  6.62190675e-10  1.36552403e-14 -9.63588108e-20 
 8.00802401e-08  8.00802401e-08  9.62881261e-02 -9.72805054e-06 -1.04700259e-05  1.89668318e-05  1.23004469e-06 -1.20000013e-09 -1.55072982e-14 -6.62188824e-10  6.62190676e-10  1.36552759e-14 -9.63934846e-20 
 8.00802692e-08  8.00802692e-08  9.63230543e-02 -9.72817461e-06 -1.04817206e-05  1.89786739e-05  1.23002126e-06 -1.19999992e-09 -1.55075813e-14 -6.62188824e-10  6.62190677e-10  1.36553117e-14 -9.64284101e-20 
 8.00802985e-08  8.00802985e-08  9.63582406e-02 -9.72829960e-06 -1.04935112e-05  1.89906132e-05  1.22999766e-06 -1.19999995e-09 -1.55078666e-14 -6.62188825e-10  6.62190677e-10  1.36553478e-14 -9.64634726e-20 
 8.00803281e-08  8.00803281e-08  9.63936847e-02 -9.72842550e-06 -1.05053980e-05  1.90026496e-05  1.22997389e-06 -1.19999994e-09 -1.55081539e-14 -6.62188825e-10  6.62190678e-10  1.36553841e-14 -9.64989165e-20 
 8.00803578e-08  8.00803578e-08  9.64293877e-02 -9.72855231e-06 -1.05173815e-05  1.90147839e-05  1.22994994e-06 -1.19999998e-09 -1.55084434e-14 -6.62188825e-10  6.62190678e-10  1.36554207e-14 -9.65346418e-20 
 8.00803878e-08  8.00803878e-08  9.64653496e-02 -9.72868003e-06 -1.05294620e-05  1.90270162e-05  1.22992583e-06 -1.20000010e-09 -1.55087349e-14 -6.62188826e-10  6.62190679e-10  1.36554575e-14 -9.65706010e-20 
 8.00804180e-08  8.00804180e-08  9.65015714e-02 -9.72880867e-06 -1.05416400e-05  1.90393471e-05  1.22990154e-06 -1.19999996e-09 -1.55090286e-14 -6.62188826e-10  6.62190679e-10  1.36554947e-14 -9.66068579e-20 
 8.00804484e-08  8.00804484e-08  9.65380534e-02 -9.72893823e-06 -1.05539158e-05  1.90517770e-05  1.22987708e-06 -1.20000005e-09 -1.55093244e-14 -6.62188826e-10  6.62190680e-10  1.36555321e-14 -9.66432365e-20 
 8.00804790e-08  8.00804790e-08  9.65747964e-02 -9.72906871e-06 -1.05662900e-05  1.90643063e-05  1.22985245e-06 -1.19999995e-09 -1.55096223e-14 -6.62188827e-10  6.62190681e-10  1.36555697e-14 -9.66800255e-20 
 8.00805098e-08  8.00805098e-08  9.66118011e-02 -9.72920012e-06 -1.05787630e-05  1.90769355e-05  1.22982764e-06 -1.20000003e-09 -1.55099223e-14 -6.62188827e-10  6.62190681e-10  1.36556076e-14 -9.67169623e-20 
 8.00805409e-08  8.00805409e-08  9.66490683e-02 -9.72933244e-06 -1.05913353e-05  1.90896651e-05  1.22980266e-06 -1.20000000e-09 -1.55102244e-14 -6.62188827e-10  6.62190682e-10  1.36556458e-14 -9.67542210e-20 
 8.00805722e-08  8.00805722e-08  9.66865988e-02 -9.72946570e-06 -1.06040074e-05  1.91024956e-05  1.22977751e-06 -1.20000000e-09 -1.55105287e-14 -6.62188828e-10  6.62190682e-10  1.36556843e-14 -9.67917916e-20 
 8.00806037e-08  8.00806037e-08  9.67243933e-02 -9.72959989e-06 -1.06167799e-05  1.91154276e-05  1.22975218e-06 -1.20000003e-09 -1.55108352e-14 -6.62188828e-10  6.62190683e-10  1.36557230e-14 -9.68295053e-20 
 8.00806354e-08  8.00806354e-08  9.67624528e-02 -9.72973501e-06 -1.06296532e-05  1.91284616e-05  1.22972668e-06 -1.20000002e-09 -1.55111437e-14 -6.62188828e-10  6.62190684e-10  1.36557620e-14 -9.68676248e-20 
 8.00806673e-08  8.00806673e-08  9.68007783e-02 -9.72987107e-06 -1.06426281e-05  1.91415981e-05  1.22970100e-06 -1.19999999e-09 -1.55114545e-14 -6.62188829e-10  6.62190684e-10  1.36558013e-14 -9.69059323e-20 
