 time            time            v(in_inv)       v(out_inv)      i(Vdd_inv)     
 1.01704829e-08  1.01704829e-08  3.54204847e-01  1.15649681e+00 -2.01102926e-03 
 1.01704985e-08  1.01704985e-08  3.54018394e-01  1.15658384e+00 -2.00817403e-03 
 1.01705142e-08  1.01705142e-08  3.53829662e-01  1.15667176e+00 -2.00528648e-03 
 1.01705300e-08  1.01705300e-08  3.53640537e-01  1.15675970e+00 -2.00239550e-03 
 1.01705458e-08  1.01705458e-08  3.53449897e-01  1.15684817e+00 -1.99948401e-03 
 1.01705617e-08  1.01705617e-08  3.53259037e-01  1.15693657e+00 -1.99657177e-03 
 1.01705777e-08  1.01705777e-08  3.53067250e-01  1.15702523e+00 -1.99364806e-03 
 1.01705937e-08  1.01705937e-08  3.52875443e-01  1.15711372e+00 -1.99072670e-03 
 1.01706097e-08  1.01706097e-08  3.52683183e-01  1.15720226e+00 -1.98780111e-03 
 1.01706257e-08  1.01706257e-08  3.52491113e-01  1.15729053e+00 -1.98488108e-03 
 1.01706418e-08  1.01706418e-08  3.52298972e-01  1.15737867e+00 -1.98196265e-03 
 1.01706577e-08  1.01706577e-08  3.52107220e-01  1.15746646e+00 -1.97905278e-03 
 1.01706737e-08  1.01706737e-08  3.51915701e-01  1.15755397e+00 -1.97614910e-03 
 1.01706896e-08  1.01706896e-08  3.51724742e-01  1.15764106e+00 -1.97325655e-03 
 1.01707055e-08  1.01707055e-08  3.51534248e-01  1.15772777e+00 -1.97037367e-03 
 1.01707213e-08  1.01707213e-08  3.51344449e-01  1.15781401e+00 -1.96750391e-03 
 1.01707371e-08  1.01707371e-08  3.51155283e-01  1.15789979e+00 -1.96464630e-03 
 1.01707528e-08  1.01707528e-08  3.50966905e-01  1.15798505e+00 -1.96180315e-03 
 1.01707684e-08  1.01707684e-08  3.50779266e-01  1.15806982e+00 -1.95897371e-03 
 1.01707840e-08  1.01707840e-08  3.50592462e-01  1.15815406e+00 -1.95615938e-03 
 1.01707995e-08  1.01707995e-08  3.50406449e-01  1.15823778e+00 -1.95335947e-03 
 1.01708149e-08  1.01708149e-08  3.50221276e-01  1.15832098e+00 -1.95057466e-03 
 1.01708303e-08  1.01708303e-08  3.50036892e-01  1.15840366e+00 -1.94780418e-03 
 1.01708456e-08  1.01708456e-08  3.49853308e-01  1.15848584e+00 -1.94504815e-03 
 1.01708608e-08  1.01708608e-08  3.49670463e-01  1.15856754e+00 -1.94230564e-03 
 1.01708760e-08  1.01708760e-08  3.49488339e-01  1.15864877e+00 -1.93957631e-03 
 1.01708911e-08  1.01708911e-08  3.49306862e-01  1.15872957e+00 -1.93685905e-03 
 1.01709062e-08  1.01709062e-08  3.49125984e-01  1.15880995e+00 -1.93415313e-03 
 1.01709212e-08  1.01709212e-08  3.48945622e-01  1.15888996e+00 -1.93145725e-03 
 1.01709362e-08  1.01709362e-08  3.48765704e-01  1.15896964e+00 -1.92877035e-03 
 1.01709512e-08  1.01709512e-08  3.48586131e-01  1.15904902e+00 -1.92609093e-03 
 1.01709661e-08  1.01709661e-08  3.48406814e-01  1.15912815e+00 -1.92341763e-03 
 1.01709810e-08  1.01709810e-08  3.48227641e-01  1.15920708e+00 -1.92074878e-03 
 1.01709960e-08  1.01709960e-08  3.48048504e-01  1.15928585e+00 -1.91808277e-03 
 1.01710109e-08  1.01710109e-08  3.47869279e-01  1.15936452e+00 -1.91541775e-03 
 1.01710258e-08  1.01710258e-08  3.47689840e-01  1.15944315e+00 -1.91275187e-03 
 1.01710408e-08  1.01710408e-08  3.47510051e-01  1.15952179e+00 -1.91008310e-03 
 1.01710559e-08  1.01710559e-08  3.47329772e-01  1.15960051e+00 -1.90740938e-03 
 1.01710707e-08  1.01710707e-08  3.47152128e-01  1.15967794e+00 -1.90477702e-03 
 1.01710854e-08  1.01710854e-08  3.46974876e-01  1.15975507e+00 -1.90215274e-03 
 1.01711000e-08  1.01711000e-08  3.46799919e-01  1.15983107e+00 -1.89956463e-03 
 1.01711146e-08  1.01711146e-08  3.46625355e-01  1.15990677e+00 -1.89698453e-03 
 1.01711290e-08  1.01711290e-08  3.46452425e-01  1.15998164e+00 -1.89443073e-03 
 1.01711434e-08  1.01711434e-08  3.46279777e-01  1.16005625e+00 -1.89188324e-03 
 1.01711576e-08  1.01711576e-08  3.46108249e-01  1.16013026e+00 -1.88935438e-03 
 1.01711719e-08  1.01711719e-08  3.45936884e-01  1.16020408e+00 -1.88683003e-03 
 1.01711861e-08  1.01711861e-08  3.45766232e-01  1.16027746e+00 -1.88431829e-03 
 1.01712004e-08  1.01712004e-08  3.45595603e-01  1.16035072e+00 -1.88180895e-03 
 1.01712146e-08  1.01712146e-08  3.45425344e-01  1.16042370e+00 -1.87930715e-03 
 1.01712288e-08  1.01712288e-08  3.45254946e-01  1.16049661e+00 -1.87680538e-03 
 1.01712429e-08  1.01712429e-08  3.45084618e-01  1.16056938e+00 -1.87430671e-03 
 1.01712572e-08  1.01712572e-08  3.44913974e-01  1.16064216e+00 -1.87180550e-03 
 1.01712714e-08  1.01712714e-08  3.44743127e-01  1.16071491e+00 -1.86930340e-03 
 1.01712857e-08  1.01712857e-08  3.44571778e-01  1.16078775e+00 -1.86679603e-03 
 1.01713000e-08  1.01713000e-08  3.44399968e-01  1.16086066e+00 -1.86428405e-03 
 1.01713144e-08  1.01713144e-08  3.44227456e-01  1.16093376e+00 -1.86176392e-03 
 1.01713288e-08  1.01713288e-08  3.44054233e-01  1.16100703e+00 -1.85923555e-03 
 1.01713433e-08  1.01713433e-08  3.43880091e-01  1.16108057e+00 -1.85669592e-03 
 1.01713579e-08  1.01713579e-08  3.43704980e-01  1.16115439e+00 -1.85414436e-03 
 1.01713726e-08  1.01713726e-08  3.43528708e-01  1.16122858e+00 -1.85157810e-03 
 1.01713874e-08  1.01713874e-08  3.43351189e-01  1.16130317e+00 -1.84899594e-03 
 1.01714023e-08  1.01714023e-08  3.43172232e-01  1.16137823e+00 -1.84639514e-03 
 1.01714174e-08  1.01714174e-08  3.42991711e-01  1.16145381e+00 -1.84377393e-03 
 1.01714325e-08  1.01714325e-08  3.42809458e-01  1.16153000e+00 -1.84112993e-03 
 1.01714479e-08  1.01714479e-08  3.42625181e-01  1.16160689e+00 -1.83845900e-03 
 1.01714634e-08  1.01714634e-08  3.42438780e-01  1.16168453e+00 -1.83575975e-03 
 1.01714792e-08  1.01714792e-08  3.42249897e-01  1.16176306e+00 -1.83302710e-03 
 1.01714951e-08  1.01714951e-08  3.42058323e-01  1.16184257e+00 -1.83025813e-03 
 1.01715114e-08  1.01715114e-08  3.41863632e-01  1.16192322e+00 -1.82744679e-03 
 1.01715279e-08  1.01715279e-08  3.41665463e-01  1.16200516e+00 -1.82458802e-03 
 1.01715447e-08  1.01715447e-08  3.41463251e-01  1.16208861e+00 -1.82167384e-03 
 1.01715620e-08  1.01715620e-08  3.41256399e-01  1.16217381e+00 -1.81869580e-03 
 1.01715797e-08  1.01715797e-08  3.41044052e-01  1.16226110e+00 -1.81564184e-03 
 1.01715979e-08  1.01715979e-08  3.40825163e-01  1.16235090e+00 -1.81249718e-03 
 1.01716168e-08  1.01716168e-08  3.40598236e-01  1.16244380e+00 -1.80924069e-03 
 1.01716366e-08  1.01716366e-08  3.40361181e-01  1.16254062e+00 -1.80584289e-03 
 1.01716574e-08  1.01716574e-08  3.40110746e-01  1.16264268e+00 -1.80225776e-03 
 1.01716799e-08  1.01716799e-08  3.39841480e-01  1.16275214e+00 -1.79840816e-03 
 1.01717048e-08  1.01717048e-08  3.39542590e-01  1.16287332e+00 -1.79414121e-03 
 1.01717315e-08  1.01717315e-08  3.39222139e-01  1.16300286e+00 -1.78957369e-03 
 1.01717587e-08  1.01717587e-08  3.38895168e-01  1.16313463e+00 -1.78492095e-03 
 1.01717847e-08  1.01717847e-08  3.38583432e-01  1.16325988e+00 -1.78049229e-03 
 1.01718045e-08  1.01718045e-08  3.38345458e-01  1.16335525e+00 -1.77711633e-03 
 1.01718215e-08  1.01718215e-08  3.38141936e-01  1.16343664e+00 -1.77423238e-03 
 1.01718374e-08  1.01718374e-08  3.37950751e-01  1.16351295e+00 -1.77152600e-03 
 1.01718533e-08  1.01718533e-08  3.37760283e-01  1.16358884e+00 -1.76883244e-03 
 1.01718692e-08  1.01718692e-08  3.37569496e-01  1.16366472e+00 -1.76613702e-03 
 1.01718849e-08  1.01718849e-08  3.37380721e-01  1.16373967e+00 -1.76347266e-03 
 1.01719003e-08  1.01719003e-08  3.37195855e-01  1.16381294e+00 -1.76086597e-03 
 1.01719169e-08  1.01719169e-08  3.36997160e-01  1.16389154e+00 -1.75806710e-03 
 1.01719319e-08  1.01719319e-08  3.36816696e-01  1.16396280e+00 -1.75552755e-03 
 1.01719475e-08  1.01719475e-08  3.36629486e-01  1.16403661e+00 -1.75289557e-03 
 1.01719620e-08  1.01719620e-08  3.36456423e-01  1.16410471e+00 -1.75046478e-03 
 1.01719767e-08  1.01719767e-08  3.36279713e-01  1.16417414e+00 -1.74798504e-03 
 1.01719906e-08  1.01719906e-08  3.36112591e-01  1.16423970e+00 -1.74564195e-03 
 1.01720047e-08  1.01720047e-08  3.35943514e-01  1.16430591e+00 -1.74327355e-03 
 1.01720182e-08  1.01720182e-08  3.35781049e-01  1.16436944e+00 -1.74099973e-03 
 1.01720319e-08  1.01720319e-08  3.35616909e-01  1.16443353e+00 -1.73870444e-03 
 1.01720452e-08  1.01720452e-08  3.35457047e-01  1.16449585e+00 -1.73647088e-03 
 1.01720587e-08  1.01720587e-08  3.35296175e-01  1.16455847e+00 -1.73422511e-03 
 1.01720718e-08  1.01720718e-08  3.35138286e-01  1.16461983e+00 -1.73202282e-03 
 1.01720850e-08  1.01720850e-08  3.34979886e-01  1.16468131e+00 -1.72981527e-03 
 1.01720980e-08  1.01720980e-08  3.34823590e-01  1.16474187e+00 -1.72763883e-03 
 1.01721111e-08  1.01721111e-08  3.34667059e-01  1.16480244e+00 -1.72546093e-03 
 1.01721240e-08  1.01721240e-08  3.34511998e-01  1.16486235e+00 -1.72330526e-03 
 1.01721369e-08  1.01721369e-08  3.34356835e-01  1.16492222e+00 -1.72114995e-03 
 1.01721498e-08  1.01721498e-08  3.34202680e-01  1.16498161e+00 -1.71901040e-03 
 1.01721626e-08  1.01721626e-08  3.34048503e-01  1.16504092e+00 -1.71687229e-03 
 1.01721754e-08  1.01721754e-08  3.33894926e-01  1.16509991e+00 -1.71474425e-03 
 1.01721882e-08  1.01721882e-08  3.33741341e-01  1.16515883e+00 -1.71261783e-03 
 1.01722010e-08  1.01722010e-08  3.33588120e-01  1.16521752e+00 -1.71049819e-03 
 1.01722138e-08  1.01722138e-08  3.33434842e-01  1.16527614e+00 -1.70837951e-03 
 1.01722265e-08  1.01722265e-08  3.33281737e-01  1.16533462e+00 -1.70626494e-03 
 1.01722393e-08  1.01722393e-08  3.33128507e-01  1.16539306e+00 -1.70415039e-03 
 1.01722521e-08  1.01722521e-08  3.32975293e-01  1.16545141e+00 -1.70203777e-03 
 1.01722648e-08  1.01722648e-08  3.32821881e-01  1.16550975e+00 -1.69992419e-03 
 1.01722776e-08  1.01722776e-08  3.32668354e-01  1.16556806e+00 -1.69781075e-03 
 1.01722905e-08  1.01722905e-08  3.32514556e-01  1.16562638e+00 -1.69569534e-03 
 1.01723033e-08  1.01723033e-08  3.32360529e-01  1.16568470e+00 -1.69357853e-03 
 1.01723162e-08  1.01723162e-08  3.32206158e-01  1.16574307e+00 -1.69145876e-03 
 1.01723290e-08  1.01723290e-08  3.32051460e-01  1.16580148e+00 -1.68933626e-03 
 1.01723420e-08  1.01723420e-08  3.31896346e-01  1.16585996e+00 -1.68720984e-03 
 1.01723549e-08  1.01723549e-08  3.31740808e-01  1.16591851e+00 -1.68507939e-03 
 1.01723679e-08  1.01723679e-08  3.31584806e-01  1.16597715e+00 -1.68294440e-03 
 1.01723810e-08  1.01723810e-08  3.31428288e-01  1.16603591e+00 -1.68080416e-03 
 1.01723941e-08  1.01723941e-08  3.31271234e-01  1.16609477e+00 -1.67865841e-03 
 1.01724072e-08  1.01724072e-08  3.31113596e-01  1.16615377e+00 -1.67650654e-03 
 1.01724204e-08  1.01724204e-08  3.30955354e-01  1.16621291e+00 -1.67434827e-03 
 1.01724336e-08  1.01724336e-08  3.30796467e-01  1.16627220e+00 -1.67218307e-03 
 1.01724469e-08  1.01724469e-08  3.30636910e-01  1.16633165e+00 -1.67001063e-03 
 1.01724603e-08  1.01724603e-08  3.30476647e-01  1.16639127e+00 -1.66783050e-03 
 1.01724737e-08  1.01724737e-08  3.30315654e-01  1.16645108e+00 -1.66564235e-03 
 1.01724872e-08  1.01724872e-08  3.30153899e-01  1.16651108e+00 -1.66344578e-03 
 1.01725007e-08  1.01725007e-08  3.29991355e-01  1.16657128e+00 -1.66124047e-03 
 1.01725143e-08  1.01725143e-08  3.29827994e-01  1.16663169e+00 -1.65902605e-03 
 1.01725280e-08  1.01725280e-08  3.29663790e-01  1.16669231e+00 -1.65680222e-03 
 1.01725418e-08  1.01725418e-08  3.29498717e-01  1.16675317e+00 -1.65456863e-03 
 1.01725556e-08  1.01725556e-08  3.29332749e-01  1.16681426e+00 -1.65232498e-03 
 1.01725695e-08  1.01725695e-08  3.29165860e-01  1.16687560e+00 -1.65007096e-03 
 1.01725835e-08  1.01725835e-08  3.28998027e-01  1.16693718e+00 -1.64780629e-03 
 1.01725976e-08  1.01725976e-08  3.28829225e-01  1.16699902e+00 -1.64553067e-03 
 1.01726117e-08  1.01726117e-08  3.28659432e-01  1.16706113e+00 -1.64324382e-03 
 1.01726259e-08  1.01726259e-08  3.28488654e-01  1.16712350e+00 -1.64094589e-03 
 1.01726403e-08  1.01726403e-08  3.28316778e-01  1.16718617e+00 -1.63863538e-03 
 1.01726547e-08  1.01726547e-08  3.28143883e-01  1.16724911e+00 -1.63631341e-03 
 1.01726692e-08  1.01726692e-08  3.27969870e-01  1.16731235e+00 -1.63397868e-03 
 1.01726838e-08  1.01726838e-08  3.27794787e-01  1.16737588e+00 -1.63163188e-03 
 1.01726985e-08  1.01726985e-08  3.27618553e-01  1.16743972e+00 -1.62927197e-03 
 1.01727132e-08  1.01727132e-08  3.27441195e-01  1.16750386e+00 -1.62689936e-03 
 1.01727281e-08  1.01727281e-08  3.27262651e-01  1.16756832e+00 -1.62451326e-03 
 1.01727431e-08  1.01727431e-08  3.27082933e-01  1.16763310e+00 -1.62211390e-03 
 1.01727582e-08  1.01727582e-08  3.26901993e-01  1.16769821e+00 -1.61970067e-03 
 1.01727733e-08  1.01727733e-08  3.26719835e-01  1.16776364e+00 -1.61727367e-03 
 1.01727886e-08  1.01727886e-08  3.26536418e-01  1.16782942e+00 -1.61483242e-03 
 1.01728040e-08  1.01728040e-08  3.26351738e-01  1.16789553e+00 -1.61237692e-03 
 1.01728195e-08  1.01728195e-08  3.26165763e-01  1.16796200e+00 -1.60990679e-03 
 1.01728351e-08  1.01728351e-08  3.25978483e-01  1.16802881e+00 -1.60742195e-03 
 1.01728508e-08  1.01728508e-08  3.25789870e-01  1.16809598e+00 -1.60492210e-03 
 1.01728667e-08  1.01728667e-08  3.25599912e-01  1.16816350e+00 -1.60240712e-03 
 1.01728826e-08  1.01728826e-08  3.25408581e-01  1.16823140e+00 -1.59987672e-03 
 1.01728987e-08  1.01728987e-08  3.25215865e-01  1.16829966e+00 -1.59733078e-03 
 1.01729149e-08  1.01729149e-08  3.25021738e-01  1.16836830e+00 -1.59476905e-03 
 1.01729312e-08  1.01729312e-08  3.24826184e-01  1.16843732e+00 -1.59219136e-03 
 1.01729476e-08  1.01729476e-08  3.24629182e-01  1.16850672e+00 -1.58959749e-03 
 1.01729641e-08  1.01729641e-08  3.24430712e-01  1.16857651e+00 -1.58698727e-03 
 1.01729808e-08  1.01729808e-08  3.24230753e-01  1.16864669e+00 -1.58436048e-03 
 1.01729976e-08  1.01729976e-08  3.24029286e-01  1.16871727e+00 -1.58171693e-03 
 1.01730145e-08  1.01730145e-08  3.23826290e-01  1.16878825e+00 -1.57905643e-03 
 1.01730315e-08  1.01730315e-08  3.23621744e-01  1.16885963e+00 -1.57637877e-03 
 1.01730487e-08  1.01730487e-08  3.23415627e-01  1.16893142e+00 -1.57368375e-03 
 1.01730660e-08  1.01730660e-08  3.23207919e-01  1.16900363e+00 -1.57097118e-03 
 1.01730835e-08  1.01730835e-08  3.22998597e-01  1.16907626e+00 -1.56824085e-03 
 1.01731010e-08  1.01731010e-08  3.22787640e-01  1.16914931e+00 -1.56549255e-03 
 1.01731187e-08  1.01731187e-08  3.22575025e-01  1.16922279e+00 -1.56272608e-03 
 1.01731366e-08  1.01731366e-08  3.22360731e-01  1.16929670e+00 -1.55994124e-03 
 1.01731546e-08  1.01731546e-08  3.22144734e-01  1.16937105e+00 -1.55713779e-03 
 1.01731727e-08  1.01731727e-08  3.21927011e-01  1.16944583e+00 -1.55431554e-03 
 1.01731910e-08  1.01731910e-08  3.21707537e-01  1.16952107e+00 -1.55147425e-03 
 1.01732095e-08  1.01732095e-08  3.21486290e-01  1.16959676e+00 -1.54861372e-03 
 1.01732281e-08  1.01732281e-08  3.21263244e-01  1.16967290e+00 -1.54573370e-03 
 1.01732468e-08  1.01732468e-08  3.21038374e-01  1.16974951e+00 -1.54283397e-03 
 1.01732657e-08  1.01732657e-08  3.20811653e-01  1.16982658e+00 -1.53991429e-03 
 1.01732847e-08  1.01732847e-08  3.20583057e-01  1.16990412e+00 -1.53697442e-03 
 1.01733040e-08  1.01733040e-08  3.20352556e-01  1.16998214e+00 -1.53401412e-03 
 1.01733233e-08  1.01733233e-08  3.20120125e-01  1.17006064e+00 -1.53103313e-03 
 1.01733429e-08  1.01733429e-08  3.19885733e-01  1.17013963e+00 -1.52803120e-03 
 1.01733626e-08  1.01733626e-08  3.19649354e-01  1.17021912e+00 -1.52500805e-03 
 1.01733824e-08  1.01733824e-08  3.19410955e-01  1.17029910e+00 -1.52196343e-03 
 1.01734025e-08  1.01734025e-08  3.19170507e-01  1.17037959e+00 -1.51889705e-03 
 1.01734227e-08  1.01734227e-08  3.18927979e-01  1.17046060e+00 -1.51580864e-03 
 1.01734431e-08  1.01734431e-08  3.18683337e-01  1.17054212e+00 -1.51269790e-03 
 1.01734636e-08  1.01734636e-08  3.18436550e-01  1.17062416e+00 -1.50956453e-03 
 1.01734844e-08  1.01734844e-08  3.18187582e-01  1.17070674e+00 -1.50640822e-03 
 1.01735053e-08  1.01735053e-08  3.17936399e-01  1.17078986e+00 -1.50322867e-03 
 1.01735264e-08  1.01735264e-08  3.17682965e-01  1.17087352e+00 -1.50002556e-03 
 1.01735477e-08  1.01735477e-08  3.17427243e-01  1.17095773e+00 -1.49679854e-03 
 1.01735692e-08  1.01735692e-08  3.17169194e-01  1.17104251e+00 -1.49354728e-03 
 1.01735909e-08  1.01735909e-08  3.16908780e-01  1.17112785e+00 -1.49027144e-03 
 1.01736128e-08  1.01736128e-08  3.16645961e-01  1.17121376e+00 -1.48697065e-03 
 1.01736349e-08  1.01736349e-08  3.16380694e-01  1.17130027e+00 -1.48364454e-03 
 1.01736573e-08  1.01736573e-08  3.16112937e-01  1.17138736e+00 -1.48029273e-03 
 1.01736798e-08  1.01736798e-08  3.15842646e-01  1.17147505e+00 -1.47691485e-03 
 1.01737025e-08  1.01737025e-08  3.15569776e-01  1.17156335e+00 -1.47351047e-03 
 1.01737255e-08  1.01737255e-08  3.15294280e-01  1.17165227e+00 -1.47007921e-03 
 1.01737487e-08  1.01737487e-08  3.15016110e-01  1.17174182e+00 -1.46662062e-03 
 1.01737721e-08  1.01737721e-08  3.14735217e-01  1.17183201e+00 -1.46313428e-03 
 1.01737957e-08  1.01737957e-08  3.14451549e-01  1.17192284e+00 -1.45961973e-03 
 1.01738196e-08  1.01738196e-08  3.14165055e-01  1.17201433e+00 -1.45607652e-03 
 1.01738437e-08  1.01738437e-08  3.13875679e-01  1.17210649e+00 -1.45250418e-03 
 1.01738681e-08  1.01738681e-08  3.13583366e-01  1.17219932e+00 -1.44890221e-03 
 1.01738927e-08  1.01738927e-08  3.13288058e-01  1.17229285e+00 -1.44527013e-03 
 1.01739175e-08  1.01739175e-08  3.12989696e-01  1.17238707e+00 -1.44160740e-03 
 1.01739426e-08  1.01739426e-08  3.12688219e-01  1.17248201e+00 -1.43791351e-03 
 1.01739680e-08  1.01739680e-08  3.12383564e-01  1.17257767e+00 -1.43418790e-03 
 1.01739937e-08  1.01739937e-08  3.12075664e-01  1.17267407e+00 -1.43043003e-03 
 1.01740196e-08  1.01740196e-08  3.11764453e-01  1.17277121e+00 -1.42663930e-03 
 1.01740458e-08  1.01740458e-08  3.11449862e-01  1.17286912e+00 -1.42281513e-03 
 1.01740723e-08  1.01740723e-08  3.11131819e-01  1.17296780e+00 -1.41895692e-03 
 1.01740991e-08  1.01740991e-08  3.10810250e-01  1.17306727e+00 -1.41506402e-03 
 1.01741262e-08  1.01741262e-08  3.10485078e-01  1.17316755e+00 -1.41113581e-03 
 1.01741536e-08  1.01741536e-08  3.10156225e-01  1.17326864e+00 -1.40717161e-03 
 1.01741814e-08  1.01741814e-08  3.09823609e-01  1.17337056e+00 -1.40317074e-03 
 1.01742094e-08  1.01742094e-08  3.09487147e-01  1.17347333e+00 -1.39913250e-03 
 1.01742378e-08  1.01742378e-08  3.09146751e-01  1.17357697e+00 -1.39505617e-03 
 1.01742665e-08  1.01742665e-08  3.08802332e-01  1.17368148e+00 -1.39094101e-03 
 1.01742955e-08  1.01742955e-08  3.08453797e-01  1.17378689e+00 -1.38678626e-03 
 1.01743249e-08  1.01743249e-08  3.08101050e-01  1.17389322e+00 -1.38259112e-03 
 1.01743547e-08  1.01743547e-08  3.07743993e-01  1.17400047e+00 -1.37835480e-03 
 1.01743848e-08  1.01743848e-08  3.07382523e-01  1.17410868e+00 -1.37407646e-03 
 1.01744153e-08  1.01744153e-08  3.07016535e-01  1.17421785e+00 -1.36975525e-03 
 1.01744462e-08  1.01744462e-08  3.06645919e-01  1.17432800e+00 -1.36539029e-03 
 1.01744775e-08  1.01744775e-08  3.06270563e-01  1.17443916e+00 -1.36098069e-03 
 1.01745091e-08  1.01745091e-08  3.05890349e-01  1.17455135e+00 -1.35652551e-03 
 1.01745412e-08  1.01745412e-08  3.05505157e-01  1.17466459e+00 -1.35202382e-03 
 1.01745738e-08  1.01745738e-08  3.05114863e-01  1.17477889e+00 -1.34747461e-03 
 1.01746067e-08  1.01746067e-08  3.04719336e-01  1.17489428e+00 -1.34287691e-03 
 1.01746401e-08  1.01746401e-08  3.04318444e-01  1.17501078e+00 -1.33822966e-03 
 1.01746740e-08  1.01746740e-08  3.03912048e-01  1.17512841e+00 -1.33353182e-03 
 1.01747083e-08  1.01747083e-08  3.03500005e-01  1.17524721e+00 -1.32878230e-03 
 1.01747432e-08  1.01747432e-08  3.03082169e-01  1.17536718e+00 -1.32397998e-03 
 1.01747785e-08  1.01747785e-08  3.02658385e-01  1.17548836e+00 -1.31912372e-03 
 1.01748143e-08  1.01748143e-08  3.02228496e-01  1.17561076e+00 -1.31421234e-03 
 1.01748506e-08  1.01748506e-08  3.01792339e-01  1.17573443e+00 -1.30924465e-03 
 1.01748875e-08  1.01748875e-08  3.01349743e-01  1.17585937e+00 -1.30421941e-03 
 1.01749250e-08  1.01749250e-08  3.00900535e-01  1.17598562e+00 -1.29913536e-03 
 1.01749630e-08  1.01749630e-08  3.00444534e-01  1.17611321e+00 -1.29399121e-03 
 1.01750015e-08  1.01750015e-08  2.99981551e-01  1.17624216e+00 -1.28878565e-03 
 1.01750407e-08  1.01750407e-08  2.99511395e-01  1.17637250e+00 -1.28351732e-03 
 1.01750805e-08  1.01750805e-08  2.99033864e-01  1.17650427e+00 -1.27818485e-03 
 1.01751209e-08  1.01751209e-08  2.98548754e-01  1.17663748e+00 -1.27278683e-03 
 1.01751620e-08  1.01751620e-08  2.98055849e-01  1.17677217e+00 -1.26732184e-03 
 1.01752038e-08  1.01752038e-08  2.97554930e-01  1.17690837e+00 -1.26178841e-03 
 1.01752462e-08  1.01752462e-08  2.97045769e-01  1.17704611e+00 -1.25618506e-03 
 1.01752893e-08  1.01752893e-08  2.96528131e-01  1.17718542e+00 -1.25051030e-03 
 1.01753332e-08  1.01753332e-08  2.96001774e-01  1.17732633e+00 -1.24476260e-03 
 1.01753778e-08  1.01753778e-08  2.95466448e-01  1.17746887e+00 -1.23894041e-03 
 1.01754232e-08  1.01754232e-08  2.94921895e-01  1.17761308e+00 -1.23304217e-03 
 1.01754693e-08  1.01754693e-08  2.94367851e-01  1.17775898e+00 -1.22706633e-03 
 1.01755163e-08  1.01755163e-08  2.93804042e-01  1.17790661e+00 -1.22101129e-03 
 1.01755642e-08  1.01755642e-08  2.93230188e-01  1.17805600e+00 -1.21487549e-03 
 1.01756128e-08  1.01756128e-08  2.92646001e-01  1.17820717e+00 -1.20865732e-03 
 1.01756624e-08  1.01756624e-08  2.92051185e-01  1.17836017e+00 -1.20235523e-03 
 1.01757129e-08  1.01757129e-08  2.91445437e-01  1.17851501e+00 -1.19596764e-03 
 1.01757643e-08  1.01757643e-08  2.90828446e-01  1.17867174e+00 -1.18949302e-03 
 1.01758167e-08  1.01758167e-08  2.90199895e-01  1.17883037e+00 -1.18292983e-03 
 1.01758700e-08  1.01758700e-08  2.89559460e-01  1.17899093e+00 -1.17627662e-03 
